ID,TYPE,COLUMN,ROW,LIFESPAN,GREENHOUSE_ID 
2912,Lettuce,7,2,12,73
2913,Lettuce,8,2,12,73
2914,Lettuce,9,2,12,73
2915,Lettuce,10,2,12,73
2916,Lettuce,11,2,12,73
2917,Lettuce,0,3,12,73
2918,Lettuce,1,3,12,73
2919,Lettuce,2,3,12,73
2920,Lettuce,3,3,12,73
2921,Lettuce,4,3,12,73
2922,Lettuce,5,3,12,73
2923,Lettuce,6,3,12,73
2924,Lettuce,7,3,12,73
2925,Lettuce,8,3,12,73
2926,Lettuce,9,3,12,73
2927,Lettuce,10,3,12,73
2928,Lettuce,11,3,12,73
2929,Lettuce,0,4,12,73
2930,Lettuce,1,4,12,73
2931,Lettuce,2,4,12,73
2932,Lettuce,3,4,12,73
2933,Lettuce,4,4,12,73
2934,Lettuce,5,4,12,73
2935,Lettuce,6,4,12,73
2936,Lettuce,7,4,12,73
2937,Lettuce,8,4,12,73
2938,Lettuce,9,4,12,73
2939,Lettuce,10,4,12,73
2940,Lettuce,11,4,12,73
2941,Lettuce,0,5,12,73
2942,Lettuce,1,5,12,73
2943,Lettuce,2,5,12,73
2944,Lettuce,3,5,12,73
2945,Lettuce,4,5,12,73
2946,Lettuce,5,5,12,73
2947,Lettuce,6,5,12,73
2948,Lettuce,7,5,12,73
2949,Lettuce,8,5,12,73
2950,Lettuce,9,5,12,73
2951,Lettuce,10,5,12,73
2952,Lettuce,11,5,12,73
2953,Lettuce,0,0,12,72
2954,Lettuce,1,0,12,72
2955,Lettuce,2,0,12,72
2956,Lettuce,3,0,12,72
2957,Lettuce,4,0,12,72
2958,Lettuce,5,0,12,72
2959,Lettuce,6,0,12,72
2960,Lettuce,7,0,12,72
2961,Lettuce,8,0,12,72
2962,Lettuce,9,0,12,72
2963,Lettuce,10,0,12,72
2964,Lettuce,11,0,12,72
2965,Lettuce,0,1,12,72
2966,Lettuce,1,1,12,72
2967,Lettuce,2,1,12,72
2968,Lettuce,3,1,12,72
2969,Lettuce,4,1,12,72
2970,Lettuce,5,1,12,72
2971,Lettuce,6,1,12,72
2972,Lettuce,7,1,12,72
2973,Lettuce,8,1,12,72
2974,Lettuce,9,1,12,72
2975,Lettuce,10,1,12,72
2976,Lettuce,11,1,12,72
2977,Lettuce,0,2,12,72
2978,Lettuce,1,2,12,72
2979,Lettuce,2,2,12,72
2980,Lettuce,3,2,12,72
2981,Lettuce,4,2,12,72
2982,Lettuce,5,2,12,72
2983,Lettuce,6,2,12,72
2984,Lettuce,7,2,12,72
2985,Lettuce,8,2,12,72
2986,Lettuce,9,2,12,72
2987,Lettuce,10,2,12,72
2988,Lettuce,11,2,12,72
2989,Lettuce,0,3,12,72
2990,Lettuce,1,3,12,72
2991,Lettuce,2,3,12,72
2992,Lettuce,3,3,12,72
2993,Lettuce,4,3,12,72
2994,Lettuce,5,3,12,72
2995,Lettuce,6,3,12,72
2996,Lettuce,7,3,12,72
2997,Lettuce,8,3,12,72
2998,Lettuce,9,3,12,72
2999,Lettuce,10,3,12,72
3000,Lettuce,11,3,12,72
3001,Lettuce,0,4,12,72
3002,Lettuce,1,4,12,72
3003,Lettuce,2,4,12,72
3004,Lettuce,3,4,12,72
3005,Lettuce,4,4,12,72
3006,Lettuce,5,4,12,72
3007,Lettuce,6,4,12,72
3008,Lettuce,7,4,12,72
3009,Lettuce,8,4,12,72
3010,Lettuce,9,4,12,72
3011,Lettuce,10,4,12,72
3012,Lettuce,11,4,12,72
3013,Lettuce,0,5,12,72
3014,Lettuce,1,5,12,72
3015,Lettuce,2,5,12,72
3016,Lettuce,3,5,12,72
3017,Lettuce,4,5,12,72
3018,Lettuce,5,5,12,72
3019,Lettuce,6,5,12,72
3020,Lettuce,7,5,12,72
3021,Lettuce,8,5,12,72
3022,Lettuce,9,5,12,72
3023,Lettuce,10,5,12,72
3024,Lettuce,11,5,12,72
3025,Lettuce,0,0,12,71
3026,Lettuce,1,0,12,71
3027,Lettuce,2,0,12,71
3028,Lettuce,3,0,12,71
3029,Lettuce,4,0,12,71
3030,Lettuce,5,0,12,71
3031,Lettuce,6,0,12,71
3032,Lettuce,7,0,12,71
3033,Lettuce,8,0,12,71
3034,Lettuce,9,0,12,71
3035,Lettuce,10,0,12,71
3036,Lettuce,11,0,12,71
3037,Lettuce,0,1,12,71
3038,Lettuce,1,1,12,71
3039,Lettuce,2,1,12,71
3040,Lettuce,3,1,12,71
3041,Lettuce,4,1,12,71
3042,Lettuce,5,1,12,71
3043,Lettuce,6,1,12,71
3044,Lettuce,7,1,12,71
3045,Lettuce,8,1,12,71
3046,Lettuce,9,1,12,71
3047,Lettuce,10,1,12,71
3048,Lettuce,11,1,12,71
3049,Lettuce,0,2,12,71
3050,Lettuce,1,2,12,71
3051,Lettuce,2,2,12,71
3052,Lettuce,3,2,12,71
3053,Lettuce,4,2,12,71
3054,Lettuce,5,2,12,71
3055,Lettuce,6,2,12,71
3056,Lettuce,7,2,12,71
3057,Lettuce,8,2,12,71
3058,Lettuce,9,2,12,71
3059,Lettuce,10,2,12,71
3060,Lettuce,11,2,12,71
3061,Lettuce,0,3,12,71
3062,Lettuce,1,3,12,71
3063,Lettuce,2,3,12,71
3064,Lettuce,3,3,12,71
3065,Lettuce,4,3,12,71
3066,Lettuce,5,3,12,71
3067,Lettuce,6,3,12,71
3068,Lettuce,7,3,12,71
3069,Lettuce,8,3,12,71
3070,Lettuce,9,3,12,71
3071,Lettuce,10,3,12,71
3072,Lettuce,11,3,12,71
3073,Lettuce,0,4,12,71
3074,Lettuce,1,4,12,71
3075,Lettuce,2,4,12,71
3076,Lettuce,3,4,12,71
3077,Lettuce,4,4,12,71
3078,Lettuce,5,4,12,71
3079,Lettuce,6,4,12,71
3080,Lettuce,7,4,12,71
3081,Lettuce,8,4,12,71
3082,Lettuce,9,4,12,71
3083,Lettuce,10,4,12,71
3084,Lettuce,11,4,12,71
3085,Lettuce,0,5,12,71
3086,Lettuce,1,5,12,71
3087,Lettuce,2,5,12,71
3088,Lettuce,3,5,12,71
3089,Lettuce,4,5,12,71
3090,Lettuce,5,5,12,71
3091,Lettuce,6,5,12,71
3092,Lettuce,7,5,12,71
3093,Lettuce,8,5,12,71
3094,Lettuce,9,5,12,71
3095,Lettuce,10,5,12,71
3096,Lettuce,11,5,12,71
3097,Lettuce,0,0,12,70
3098,Lettuce,1,0,12,70
3099,Lettuce,2,0,12,70
3100,Lettuce,3,0,12,70
3101,Lettuce,4,0,12,70
3102,Lettuce,5,0,12,70
3103,Lettuce,6,0,12,70
3104,Lettuce,7,0,12,70
3105,Lettuce,8,0,12,70
3106,Lettuce,9,0,12,70
3107,Lettuce,10,0,12,70
3108,Lettuce,11,0,12,70
3109,Lettuce,0,1,12,70
3110,Lettuce,1,1,12,70
3111,Lettuce,2,1,12,70
3112,Lettuce,3,1,12,70
3113,Lettuce,4,1,12,70
3114,Lettuce,5,1,12,70
3115,Lettuce,6,1,12,70
3116,Lettuce,7,1,12,70
3117,Lettuce,8,1,12,70
3118,Lettuce,9,1,12,70
3119,Lettuce,10,1,12,70
3120,Lettuce,11,1,12,70
3121,Lettuce,0,2,12,70
3122,Lettuce,1,2,12,70
3123,Lettuce,2,2,12,70
3124,Lettuce,3,2,12,70
3125,Lettuce,4,2,12,70
3126,Lettuce,5,2,12,70
3127,Lettuce,6,2,12,70
3128,Lettuce,7,2,12,70
3129,Lettuce,8,2,12,70
3130,Lettuce,9,2,12,70
3131,Lettuce,10,2,12,70
3132,Lettuce,11,2,12,70
3133,Lettuce,0,3,12,70
3134,Lettuce,1,3,12,70
3135,Lettuce,2,3,12,70
3136,Lettuce,3,3,12,70
3137,Lettuce,4,3,12,70
3138,Lettuce,5,3,12,70
3139,Lettuce,6,3,12,70
3140,Lettuce,7,3,12,70
3141,Lettuce,8,3,12,70
3142,Lettuce,9,3,12,70
3143,Lettuce,10,3,12,70
3144,Lettuce,11,3,12,70
3145,Lettuce,0,4,12,70
3146,Lettuce,1,4,12,70
3147,Lettuce,2,4,12,70
3148,Lettuce,3,4,12,70
3149,Lettuce,4,4,12,70
3150,Lettuce,5,4,12,70
3151,Lettuce,6,4,12,70
3152,Lettuce,7,4,12,70
3153,Lettuce,8,4,12,70
3154,Lettuce,9,4,12,70
3155,Lettuce,10,4,12,70
3156,Lettuce,11,4,12,70
3157,Lettuce,0,5,12,70
3158,Lettuce,1,5,12,70
3159,Lettuce,2,5,12,70
3160,Lettuce,3,5,12,70
3161,Lettuce,4,5,12,70
3162,Lettuce,5,5,12,70
3163,Lettuce,6,5,12,70
3164,Lettuce,7,5,12,70
3165,Lettuce,8,5,12,70
3166,Lettuce,9,5,12,70
3167,Lettuce,10,5,12,70
3168,Lettuce,11,5,12,70
3169,Lettuce,0,0,12,69
3170,Lettuce,1,0,12,69
3171,Lettuce,2,0,12,69
3172,Lettuce,3,0,12,69
3173,Lettuce,4,0,12,69
3174,Lettuce,5,0,12,69
3175,Lettuce,6,0,12,69
3176,Lettuce,7,0,12,69
3177,Lettuce,8,0,12,69
3178,Lettuce,9,0,12,69
3179,Lettuce,10,0,12,69
3180,Lettuce,11,0,12,69
3181,Lettuce,0,1,12,69
3182,Lettuce,1,1,12,69
3183,Lettuce,2,1,12,69
3184,Lettuce,3,1,12,69
3185,Lettuce,4,1,12,69
3186,Lettuce,5,1,12,69
3187,Lettuce,6,1,12,69
3188,Lettuce,7,1,12,69
3189,Lettuce,8,1,12,69
3190,Lettuce,9,1,12,69
3191,Lettuce,10,1,12,69
3192,Lettuce,11,1,12,69
3193,Lettuce,0,2,12,69
3194,Lettuce,1,2,12,69
3195,Lettuce,2,2,12,69
3196,Lettuce,3,2,12,69
3197,Lettuce,4,2,12,69
3198,Lettuce,5,2,12,69
3199,Lettuce,6,2,12,69
3200,Lettuce,7,2,12,69
3201,Lettuce,8,2,12,69
3202,Lettuce,9,2,12,69
3203,Lettuce,10,2,12,69
3204,Lettuce,11,2,12,69
3205,Lettuce,0,3,12,69
3206,Lettuce,1,3,12,69
3207,Lettuce,2,3,12,69
3208,Lettuce,3,3,12,69
3209,Lettuce,4,3,12,69
3210,Lettuce,5,3,12,69
3211,Lettuce,6,3,12,69
3212,Lettuce,7,3,12,69
3213,Lettuce,8,3,12,69
3214,Lettuce,9,3,12,69
3215,Lettuce,10,3,12,69
3216,Lettuce,11,3,12,69
3217,Lettuce,0,4,12,69
3218,Lettuce,1,4,12,69
3219,Lettuce,2,4,12,69
3220,Lettuce,3,4,12,69
3221,Lettuce,4,4,12,69
3222,Lettuce,5,4,12,69
3223,Lettuce,6,4,12,69
3224,Lettuce,7,4,12,69
3225,Lettuce,8,4,12,69
3226,Lettuce,9,4,12,69
3227,Lettuce,10,4,12,69
3228,Lettuce,11,4,12,69
3229,Lettuce,0,5,12,69
3230,Lettuce,1,5,12,69
3231,Lettuce,2,5,12,69
3232,Lettuce,3,5,12,69
3233,Lettuce,4,5,12,69
3234,Lettuce,5,5,12,69
3235,Lettuce,6,5,12,69
3236,Lettuce,7,5,12,69
3237,Lettuce,8,5,12,69
3238,Lettuce,9,5,12,69
3239,Lettuce,10,5,12,69
3240,Lettuce,11,5,12,69
3241,Lettuce,0,0,12,68
3242,Lettuce,1,0,12,68
3243,Lettuce,2,0,12,68
3244,Lettuce,3,0,12,68
3245,Lettuce,4,0,12,68
3246,Lettuce,5,0,12,68
3247,Lettuce,6,0,12,68
3248,Lettuce,7,0,12,68
3249,Lettuce,8,0,12,68
3250,Lettuce,9,0,12,68
3251,Lettuce,10,0,12,68
3252,Lettuce,11,0,12,68
3253,Lettuce,0,1,12,68
3254,Lettuce,1,1,12,68
3255,Lettuce,2,1,12,68
3256,Lettuce,3,1,12,68
3257,Lettuce,4,1,12,68
3258,Lettuce,5,1,12,68
3259,Lettuce,6,1,12,68
3260,Lettuce,7,1,12,68
3261,Lettuce,8,1,12,68
3262,Lettuce,9,1,12,68
3263,Lettuce,10,1,12,68
3264,Lettuce,11,1,12,68
3265,Lettuce,0,2,12,68
3266,Lettuce,1,2,12,68
3267,Lettuce,2,2,12,68
3268,Lettuce,3,2,12,68
3269,Lettuce,4,2,12,68
3270,Lettuce,5,2,12,68
3271,Lettuce,6,2,12,68
3272,Lettuce,7,2,12,68
3273,Lettuce,8,2,12,68
3274,Lettuce,9,2,12,68
3275,Lettuce,10,2,12,68
3276,Lettuce,11,2,12,68
3277,Lettuce,0,3,12,68
3278,Lettuce,1,3,12,68
3279,Lettuce,2,3,12,68
3280,Lettuce,3,3,12,68
3281,Lettuce,4,3,12,68
3282,Lettuce,5,3,12,68
3283,Lettuce,6,3,12,68
3284,Lettuce,7,3,12,68
3285,Lettuce,8,3,12,68
3286,Lettuce,9,3,12,68
3287,Lettuce,10,3,12,68
3288,Lettuce,11,3,12,68
3289,Lettuce,0,4,12,68
3290,Lettuce,1,4,12,68
3291,Lettuce,2,4,12,68
3292,Lettuce,3,4,12,68
3293,Lettuce,4,4,12,68
3294,Lettuce,5,4,12,68
3295,Lettuce,6,4,12,68
3296,Lettuce,7,4,12,68
3297,Lettuce,8,4,12,68
3298,Lettuce,9,4,12,68
3299,Lettuce,10,4,12,68
3300,Lettuce,11,4,12,68
3301,Lettuce,0,5,12,68
3302,Lettuce,1,5,12,68
3303,Lettuce,2,5,12,68
3304,Lettuce,3,5,12,68
3305,Lettuce,4,5,12,68
3306,Lettuce,5,5,12,68
3307,Lettuce,6,5,12,68
3308,Lettuce,7,5,12,68
3309,Lettuce,8,5,12,68
3310,Lettuce,9,5,12,68
3311,Lettuce,10,5,12,68
3312,Lettuce,11,5,12,68
3313,Lettuce,0,0,12,67
3314,Lettuce,1,0,12,67
3315,Lettuce,2,0,12,67
3316,Lettuce,3,0,12,67
3317,Lettuce,4,0,12,67
3318,Lettuce,5,0,12,67
3319,Lettuce,6,0,12,67
3320,Lettuce,7,0,12,67
3321,Lettuce,8,0,12,67
3322,Lettuce,9,0,12,67
3323,Lettuce,10,0,12,67
3324,Lettuce,11,0,12,67
3325,Lettuce,0,1,12,67
3326,Lettuce,1,1,12,67
3327,Lettuce,2,1,12,67
3328,Lettuce,3,1,12,67
3329,Lettuce,4,1,12,67
3330,Lettuce,5,1,12,67
3331,Lettuce,6,1,12,67
3332,Lettuce,7,1,12,67
3333,Lettuce,8,1,12,67
3334,Lettuce,9,1,12,67
3335,Lettuce,10,1,12,67
3336,Lettuce,11,1,12,67
3337,Lettuce,0,2,12,67
3338,Lettuce,1,2,12,67
3339,Lettuce,2,2,12,67
3340,Lettuce,3,2,12,67
3341,Lettuce,4,2,12,67
3342,Lettuce,5,2,12,67
3343,Lettuce,6,2,12,67
3344,Lettuce,7,2,12,67
3345,Lettuce,8,2,12,67
3346,Lettuce,9,2,12,67
3347,Lettuce,10,2,12,67
3348,Lettuce,11,2,12,67
3349,Lettuce,0,3,12,67
3350,Lettuce,1,3,12,67
3351,Lettuce,2,3,12,67
3352,Lettuce,3,3,12,67
3353,Lettuce,4,3,12,67
3354,Lettuce,5,3,12,67
3355,Lettuce,6,3,12,67
3356,Lettuce,7,3,12,67
3357,Lettuce,8,3,12,67
3358,Lettuce,9,3,12,67
3359,Lettuce,10,3,12,67
3360,Lettuce,11,3,12,67
3361,Lettuce,0,4,12,67
3362,Lettuce,1,4,12,67
3363,Lettuce,2,4,12,67
3364,Lettuce,3,4,12,67
3365,Lettuce,4,4,12,67
3366,Lettuce,5,4,12,67
3367,Lettuce,6,4,12,67
3368,Lettuce,7,4,12,67
3369,Lettuce,8,4,12,67
3370,Lettuce,9,4,12,67
3371,Lettuce,10,4,12,67
3372,Lettuce,11,4,12,67
3373,Lettuce,0,5,12,67
3374,Lettuce,1,5,12,67
3375,Lettuce,2,5,12,67
3376,Lettuce,3,5,12,67
3377,Lettuce,4,5,12,67
3378,Lettuce,5,5,12,67
3379,Lettuce,6,5,12,67
3380,Lettuce,7,5,12,67
3381,Lettuce,8,5,12,67
3382,Lettuce,9,5,12,67
3383,Lettuce,10,5,12,67
3384,Lettuce,11,5,12,67
3385,Lettuce,0,0,12,66
3386,Lettuce,1,0,12,66
3387,Lettuce,2,0,12,66
3388,Lettuce,3,0,12,66
3389,Lettuce,4,0,12,66
3390,Lettuce,5,0,12,66
3391,Lettuce,6,0,12,66
3392,Lettuce,7,0,12,66
3393,Lettuce,8,0,12,66
3394,Lettuce,9,0,12,66
3395,Lettuce,10,0,12,66
3396,Lettuce,11,0,12,66
3397,Lettuce,0,1,12,66
3398,Lettuce,1,1,12,66
3399,Lettuce,2,1,12,66
3400,Lettuce,3,1,12,66
3401,Lettuce,4,1,12,66
3402,Lettuce,5,1,12,66
3403,Lettuce,6,1,12,66
3404,Lettuce,7,1,12,66
3405,Lettuce,8,1,12,66
3406,Lettuce,9,1,12,66
3407,Lettuce,10,1,12,66
3408,Lettuce,11,1,12,66
3409,Lettuce,0,2,12,66
3410,Lettuce,1,2,12,66
3411,Lettuce,2,2,12,66
3412,Lettuce,3,2,12,66
3413,Lettuce,4,2,12,66
3414,Lettuce,5,2,12,66
3415,Lettuce,6,2,12,66
3416,Lettuce,7,2,12,66
3417,Lettuce,8,2,12,66
3418,Lettuce,9,2,12,66
3419,Lettuce,10,2,12,66
3420,Lettuce,11,2,12,66
3421,Lettuce,0,3,12,66
3422,Lettuce,1,3,12,66
3423,Lettuce,2,3,12,66
3424,Lettuce,3,3,12,66
3425,Lettuce,4,3,12,66
3426,Lettuce,5,3,12,66
3427,Lettuce,6,3,12,66
3428,Lettuce,7,3,12,66
3429,Lettuce,8,3,12,66
3430,Lettuce,9,3,12,66
3431,Lettuce,10,3,12,66
3432,Lettuce,11,3,12,66
3433,Lettuce,0,4,12,66
3434,Lettuce,1,4,12,66
3435,Lettuce,2,4,12,66
3436,Lettuce,3,4,12,66
3437,Lettuce,4,4,12,66
3438,Lettuce,5,4,12,66
3439,Lettuce,6,4,12,66
3440,Lettuce,7,4,12,66
3441,Lettuce,8,4,12,66
3442,Lettuce,9,4,12,66
3443,Lettuce,10,4,12,66
3444,Lettuce,11,4,12,66
3445,Lettuce,0,5,12,66
3446,Lettuce,1,5,12,66
3447,Lettuce,2,5,12,66
3448,Lettuce,3,5,12,66
3449,Lettuce,4,5,12,66
3450,Lettuce,5,5,12,66
3451,Lettuce,6,5,12,66
3452,Lettuce,7,5,12,66
3453,Lettuce,8,5,12,66
3454,Lettuce,9,5,12,66
3455,Lettuce,10,5,12,66
3456,Lettuce,11,5,12,66
3457,Lettuce,0,0,12,65
3458,Lettuce,1,0,12,65
3459,Lettuce,2,0,12,65
3460,Lettuce,3,0,12,65
3461,Lettuce,4,0,12,65
3462,Lettuce,5,0,12,65
3463,Lettuce,6,0,12,65
3464,Lettuce,7,0,12,65
3465,Lettuce,8,0,12,65
3466,Lettuce,9,0,12,65
3467,Lettuce,10,0,12,65
3468,Lettuce,11,0,12,65
3469,Lettuce,0,1,12,65
3470,Lettuce,1,1,12,65
3471,Lettuce,2,1,12,65
3472,Lettuce,3,1,12,65
3473,Lettuce,4,1,12,65
3474,Lettuce,5,1,12,65
3475,Lettuce,6,1,12,65
3476,Lettuce,7,1,12,65
3477,Lettuce,8,1,12,65
3478,Lettuce,9,1,12,65
3479,Lettuce,10,1,12,65
3480,Lettuce,11,1,12,65
3481,Lettuce,0,2,12,65
3482,Lettuce,1,2,12,65
3483,Lettuce,2,2,12,65
3484,Lettuce,3,2,12,65
3485,Lettuce,4,2,12,65
3486,Lettuce,5,2,12,65
3487,Lettuce,6,2,12,65
3488,Lettuce,7,2,12,65
3489,Lettuce,8,2,12,65
3490,Lettuce,9,2,12,65
3491,Lettuce,10,2,12,65
3492,Lettuce,11,2,12,65
3493,Lettuce,0,3,12,65
3494,Lettuce,1,3,12,65
3495,Lettuce,2,3,12,65
3496,Lettuce,3,3,12,65
3497,Lettuce,4,3,12,65
3498,Lettuce,5,3,12,65
3499,Lettuce,6,3,12,65
3500,Lettuce,7,3,12,65
3501,Lettuce,8,3,12,65
3502,Lettuce,9,3,12,65
3503,Lettuce,10,3,12,65
3504,Lettuce,11,3,12,65
3505,Lettuce,0,4,12,65
3506,Lettuce,1,4,12,65
3507,Lettuce,2,4,12,65
3508,Lettuce,3,4,12,65
3509,Lettuce,4,4,12,65
3510,Lettuce,5,4,12,65
3511,Lettuce,6,4,12,65
3512,Lettuce,7,4,12,65
3513,Lettuce,8,4,12,65
3514,Lettuce,9,4,12,65
3515,Lettuce,10,4,12,65
3516,Lettuce,11,4,12,65
3517,Lettuce,0,5,12,65
3518,Lettuce,1,5,12,65
3519,Lettuce,2,5,12,65
3520,Lettuce,3,5,12,65
3521,Lettuce,4,5,12,65
3522,Lettuce,5,5,12,65
3523,Lettuce,6,5,12,65
3524,Lettuce,7,5,12,65
3525,Lettuce,8,5,12,65
3526,Lettuce,9,5,12,65
3527,Lettuce,10,5,12,65
3528,Lettuce,11,5,12,65
3529,Lettuce,0,0,12,64
3530,Lettuce,1,0,12,64
3531,Lettuce,2,0,12,64
3532,Lettuce,3,0,12,64
3533,Lettuce,4,0,12,64
3534,Lettuce,5,0,12,64
3535,Lettuce,6,0,12,64
3536,Lettuce,7,0,12,64
3537,Lettuce,8,0,12,64
3538,Lettuce,9,0,12,64
3539,Lettuce,10,0,12,64
3540,Lettuce,11,0,12,64
3541,Lettuce,0,1,12,64
3542,Lettuce,1,1,12,64
3543,Lettuce,2,1,12,64
3544,Lettuce,3,1,12,64
3545,Lettuce,4,1,12,64
3546,Lettuce,5,1,12,64
3547,Lettuce,6,1,12,64
3548,Lettuce,7,1,12,64
3549,Lettuce,8,1,12,64
3550,Lettuce,9,1,12,64
3551,Lettuce,10,1,12,64
3552,Lettuce,11,1,12,64
3553,Lettuce,0,2,12,64
3554,Lettuce,1,2,12,64
3555,Lettuce,2,2,12,64
3556,Lettuce,3,2,12,64
3557,Lettuce,4,2,12,64
3558,Lettuce,5,2,12,64
3559,Lettuce,6,2,12,64
3560,Lettuce,7,2,12,64
3561,Lettuce,8,2,12,64
3562,Lettuce,9,2,12,64
3563,Lettuce,10,2,12,64
3564,Lettuce,11,2,12,64
3565,Lettuce,0,3,12,64
3566,Lettuce,1,3,12,64
3567,Lettuce,2,3,12,64
3568,Lettuce,3,3,12,64
3569,Lettuce,4,3,12,64
3570,Lettuce,5,3,12,64
3571,Lettuce,6,3,12,64
3572,Lettuce,7,3,12,64
3573,Lettuce,8,3,12,64
3574,Lettuce,9,3,12,64
3575,Lettuce,10,3,12,64
3576,Lettuce,11,3,12,64
3577,Lettuce,0,4,12,64
3578,Lettuce,1,4,12,64
3579,Lettuce,2,4,12,64
3580,Lettuce,3,4,12,64
3581,Lettuce,4,4,12,64
3582,Lettuce,5,4,12,64
3583,Lettuce,6,4,12,64
3584,Lettuce,7,4,12,64
3585,Lettuce,8,4,12,64
3586,Lettuce,9,4,12,64
3587,Lettuce,10,4,12,64
3588,Lettuce,11,4,12,64
3589,Lettuce,0,5,12,64
3590,Lettuce,1,5,12,64
3591,Lettuce,2,5,12,64
3592,Lettuce,3,5,12,64
3593,Lettuce,4,5,12,64
3594,Lettuce,5,5,12,64
3595,Lettuce,6,5,12,64
3596,Lettuce,7,5,12,64
3597,Lettuce,8,5,12,64
3598,Lettuce,9,5,12,64
3599,Lettuce,10,5,12,64
3600,Lettuce,11,5,12,64
3601,Lettuce,0,0,12,63
3602,Lettuce,1,0,12,63
3603,Lettuce,2,0,12,63
3604,Lettuce,3,0,12,63
3605,Lettuce,4,0,12,63
3606,Lettuce,5,0,12,63
3607,Lettuce,6,0,12,63
3608,Lettuce,7,0,12,63
3609,Lettuce,8,0,12,63
3610,Lettuce,9,0,12,63
3611,Lettuce,10,0,12,63
3612,Lettuce,11,0,12,63
3613,Lettuce,0,1,12,63
3614,Lettuce,1,1,12,63
3615,Lettuce,2,1,12,63
3616,Lettuce,3,1,12,63
3617,Lettuce,4,1,12,63
3618,Lettuce,5,1,12,63
3619,Lettuce,6,1,12,63
3620,Lettuce,7,1,12,63
3621,Lettuce,8,1,12,63
3622,Lettuce,9,1,12,63
3623,Lettuce,10,1,12,63
3624,Lettuce,11,1,12,63
3625,Lettuce,0,2,12,63
3626,Lettuce,1,2,12,63
3627,Lettuce,2,2,12,63
3628,Lettuce,3,2,12,63
3629,Lettuce,4,2,12,63
3630,Lettuce,5,2,12,63
3631,Lettuce,6,2,12,63
3632,Lettuce,7,2,12,63
3633,Lettuce,8,2,12,63
3634,Lettuce,9,2,12,63
3635,Lettuce,10,2,12,63
3636,Lettuce,11,2,12,63
3637,Lettuce,0,3,12,63
3638,Lettuce,1,3,12,63
3639,Lettuce,2,3,12,63
3640,Lettuce,3,3,12,63
3641,Lettuce,4,3,12,63
3642,Lettuce,5,3,12,63
3643,Lettuce,6,3,12,63
3644,Lettuce,7,3,12,63
3645,Lettuce,8,3,12,63
3646,Lettuce,9,3,12,63
3647,Lettuce,10,3,12,63
3648,Lettuce,11,3,12,63
3649,Lettuce,0,4,12,63
3650,Lettuce,1,4,12,63
3651,Lettuce,2,4,12,63
3652,Lettuce,3,4,12,63
3653,Lettuce,4,4,12,63
3654,Lettuce,5,4,12,63
3655,Lettuce,6,4,12,63
3656,Lettuce,7,4,12,63
3657,Lettuce,8,4,12,63
3658,Lettuce,9,4,12,63
3659,Lettuce,10,4,12,63
3660,Lettuce,11,4,12,63
3661,Lettuce,0,5,12,63
3662,Lettuce,1,5,12,63
3663,Lettuce,2,5,12,63
3664,Lettuce,3,5,12,63
3665,Lettuce,4,5,12,63
3666,Lettuce,5,5,12,63
3667,Lettuce,6,5,12,63
3668,Lettuce,7,5,12,63
3669,Lettuce,8,5,12,63
3670,Lettuce,9,5,12,63
3671,Lettuce,10,5,12,63
3672,Lettuce,11,5,12,63
3673,Lettuce,0,0,12,62
3674,Lettuce,1,0,12,62
3675,Lettuce,2,0,12,62
3676,Lettuce,3,0,12,62
3677,Lettuce,4,0,12,62
3678,Lettuce,5,0,12,62
3679,Lettuce,6,0,12,62
3680,Lettuce,7,0,12,62
3681,Lettuce,8,0,12,62
3682,Lettuce,9,0,12,62
3683,Lettuce,10,0,12,62
3684,Lettuce,11,0,12,62
3685,Lettuce,0,1,12,62
3686,Lettuce,1,1,12,62
3687,Lettuce,2,1,12,62
3688,Lettuce,3,1,12,62
3689,Lettuce,4,1,12,62
3690,Lettuce,5,1,12,62
3691,Lettuce,6,1,12,62
3692,Lettuce,7,1,12,62
3693,Lettuce,8,1,12,62
3694,Lettuce,9,1,12,62
3695,Lettuce,10,1,12,62
3696,Lettuce,11,1,12,62
3697,Lettuce,0,2,12,62
3698,Lettuce,1,2,12,62
3699,Lettuce,2,2,12,62
3700,Lettuce,3,2,12,62
3701,Lettuce,4,2,12,62
3702,Lettuce,5,2,12,62
3703,Lettuce,6,2,12,62
3704,Lettuce,7,2,12,62
3705,Lettuce,8,2,12,62
3706,Lettuce,9,2,12,62
3707,Lettuce,10,2,12,62
3708,Lettuce,11,2,12,62
3709,Lettuce,0,3,12,62
3710,Lettuce,1,3,12,62
3711,Lettuce,2,3,12,62
3712,Lettuce,3,3,12,62
3713,Lettuce,4,3,12,62
3714,Lettuce,5,3,12,62
3715,Lettuce,6,3,12,62
3716,Lettuce,7,3,12,62
3717,Lettuce,8,3,12,62
3718,Lettuce,9,3,12,62
3719,Lettuce,10,3,12,62
3720,Lettuce,11,3,12,62
3721,Lettuce,0,4,12,62
3722,Lettuce,1,4,12,62
3723,Lettuce,2,4,12,62
3724,Lettuce,3,4,12,62
3725,Lettuce,4,4,12,62
3726,Lettuce,5,4,12,62
3727,Lettuce,6,4,12,62
3728,Lettuce,7,4,12,62
3729,Lettuce,8,4,12,62
3730,Lettuce,9,4,12,62
3731,Lettuce,10,4,12,62
3732,Lettuce,11,4,12,62
